# source: Dr. Duke's Phytochemical & Ethnobotanical Database (COMMON_NAMES.csv joined to FNFTAX.csv via FNFNUM)
# retrieved/processed: 2026-08-18
organism_id	scientific_name	duke_common_name	all_duke_common_names
Plant_Simaba_africana	Simaba africana		
Plant_Simaba_maiana	Simaba maiana		
Organism_55858	Simira salvadorensis		
Plant_Siparuna	Siparuna		
Organism_56564	Siparuna gilgiana		
Plant_Siphonoglossa_sp.	Siphonoglossa sp.		
Organism_22551	Sisymbrium crassifolium		
Organism_8774	Sisymbrium gariepinum		
Organism_3836	Sisymbrium gilliesii		
Plant_Sisymbrium_pinnata	Sisymbrium pinnata		
Plant_Sisymbrium_sp.	Sisymbrium sp.		
Organism_57250	Skimmia arborescens	Skimmia	Skimmia
Plant_Skimmia_melanocarpa	Skimmia melanocarpa		
Plant_Skimmia_wallachii	Skimmia wallachii		
Plant_Smyrniopsis_aucheri	Smyrniopsis aucheri		
Organism_1536	Solanecio angulatus		
Plant_Solanum_amotapense	Solanum amotapense		
Plant_Solanum_bukasovii	Solanum bukasovii		
Organism_30186	Solanum dunalianum		
Organism_10708	Solanum globiferum		
Organism_23379	Solanum grayi		
Plant_Solanum_hjertingii	Solanum hjertingii		
Plant_Solanum_hougasii	Solanum hougasii		
Plant_Solanum_kurtzianum	Solanum kurtzianum		
Plant_Solanum_leptophyes	Solanum leptophyes		
Plant_Solanum_leucocarpon	Solanum leucocarpon		
Plant_Solanum_santolallae	Solanum santolallae		
Plant_Solanum_sparsipilum	Solanum sparsipilum		
Organism_56520	Solanum tequilense		
Plant_Solanum_velutinum	Solanum velutinum		
Organism_55161	Sonchus leptocephalus		
Plant_Sophora_subprostate	Sophora subprostate		
Organism_11831	Sophronitis coccinea		
Plant_Sopubia_Delphinifolia	Sopubia Delphinifolia		
Plant_Sorbus_globosa	Sorbus globosa		
Plant_Sorbus_pendula	Sorbus pendula		
Organism_3171	Sorghum sp.		
Organism_48034	Soulamea muelleri		
Plant_Spanish_Navelinas	Spanish Navelinas		
Plant_Spartium_sp.	Spartium sp.		
Plant_Sparuna_pauciflora	Sparuna pauciflora		
Plant_Sphagnum_nemoreum	Sphagnum nemoreum		
Plant_Spigelia_sp.	Spigelia sp.		
Plant_Spinacia_sp.	Spinacia sp.		
Plant_Stachys_spinosa	Stachys spinosa		
Plant_Staphylea_ternata	Staphylea ternata		
Plant_Steirodiscus_tagetes	Steirodiscus tagetes		
Plant_Stelechocarpus_cauliflorus	Stelechocarpus cauliflorus		
Plant_Stenocereus_dumortieri	Stenocereus dumortieri		
Organism_11442	Stenocereus treleasei		
Organism_6594	Stenosolen heterophyllus		
Plant_Stenostomum_resinosum	Stenostomum resinosum		
Organism_29997	Stephania		
Plant_Stephania_dinklaget	Stephania dinklaget		
Organism_15839	Stephania kuinanensis H.S.Lo & M.Yang		
Plant_Stephania_sasaki_Hayata	Stephania sasaki Hayata		
Organism_12641	Stereospermum suaveolens		
Organism_11349	Sterigmostemum incanum		
Plant_Stevia_microchaeta	Stevia microchaeta		
Plant_Stevia_philippiana	Stevia philippiana		
Plant_Stevia_procumbens	Stevia procumbens		
Organism_2428	Striga passargei		
Organism_16308	Struthiopteris niponica		
Plant_Strychnos_arborea	Strychnos arborea		
Organism_56389	Strychnos castelnaeana		
Organism_26972	Strychnos colubrina		
Plant_Strychnos_dolychothyrsa	Strychnos dolychothyrsa		
Plant_Strychnos_jobertiana	Strychnos jobertiana		
Plant_Strychnos_melinoniana	Strychnos melinoniana		
Plant_Strychnos_mittschelichii	Strychnos mittschelichii		
Plant_Strychnos_rubiginosa	Strychnos rubiginosa		
Plant_Strychnos_tchibangensis	Strychnos tchibangensis		
Organism_22250	Swartzia ulei		
Plant_Swertia_arisanensis	Swertia arisanensis		
Organism_17898	Swertia davidii		
Plant_Swertia_densifolia	Swertia densifolia		
Plant_Swertia_milensis	Swertia milensis		
Organism_14693	Swertia perfoliata		
Plant_Swertia_purpurescens	Swertia purpurescens		
Plant_Swertia_randainensis	Swertia randainensis		
Plant_Symphoricarpus_sp.	Symphoricarpus sp.		
Organism_19435	Symplocos glauca		
Organism_17199	Symplocos lucida		
Organism_1274	Synadenium grantii		
Plant_Syncarpia_glomerulifera	Syncarpia glomerulifera		
Plant_Synotis_cappa	Synotis cappa		
Organism_14472	Syringa velutina		
Plant_Syzygiella_tasmanica	Syzygiella tasmanica		
Organism_15614	Syzygium alternifolium		
Plant_Syzygium_corynocarpum	Syzygium corynocarpum		
Plant_Tabernaemontana_albbiflora_Miq._Pulle	Tabernaemontana albbiflora (Miq.)Pulle		
Plant_Tabernaemontana_coriacea	Tabernaemontana coriacea		
Plant_Tabernaemontana_crassifolia	Tabernaemontana crassifolia		
Plant_Tabernaemontana_persicariaefolia	Tabernaemontana persicariaefolia		
Plant_Tacca_subflabellata	Tacca subflabellata		
Plant_Taenitis	Taenitis		
Plant_Tagetes_stenophylla	Tagetes stenophylla		
Plant_Tagetes_zypaquinensis	Tagetes zypaquinensis		
Plant_Taiwania_spp.	Taiwania spp.		
Organism_25706	Tanacetum odessanum		
Organism_17015	Tanacetum pseudoachillea		
Plant_Tanacetum_ulutavicum	Tanacetum ulutavicum		
Plant_Taraxacum_sonchoides	Taraxacum sonchoides		
Organism_25345	Targionia lorbeeriana		
Plant_Taxodium_lanceolata	Taxodium lanceolata		
Organism_16583	Tephrosia hamiltonii		
Organism_22282	Terminalia calcicola		
Organism_30183	Terminalia carpentariae		
Plant_Tetilla	Tetilla		
Plant_Tetracystis_aplanosporum	Tetracystis aplanosporum		
Organism_517	Tetracystis tetrasporum		
Plant_Tetraena_decumbens	Tetraena decumbens		
Organism_25664	Tetragonolobus siliquosus		
Organism_55202	Teucrium lancifolium		
Plant_Teucrium_melissoides	Teucrium melissoides		
Plant_Teucrium_nudicaule	Teucrium nudicaule		
Plant_Teucrium_odontites	Teucrium odontites		
Organism_25957	Teucrium subspinosum		
Plant_Thalictrum_longipedunculatum	Thalictrum longipedunculatum		
Organism_11941	Thalictrum spp.		
Plant_Thapsia_scabra	Thapsia scabra		
Organism_4601	Thelypteris nipponica		
Organism_24947	Thermopsis turcica		
Plant_Thomsonaria_globosa	Thomsonaria globosa		
Plant_Thrincia_tuberosa	Thrincia tuberosa		
Organism_45599	Thuja articulata		
Plant_Thuja_spp.	Thuja spp.		
Plant_Thymus_subcollinus	Thymus subcollinus		
Plant_Tilia_spp.	Tilia spp.		
Organism_48470	Tiliacora triandra		
Organism_53439	Tinospora craveniana		
Plant_Tithonia_tagitiflora	Tithonia tagitiflora		
Plant_Toddalia_spp.	Toddalia spp.		
Organism_17083	Toxylon pomiferum		
Plant_Trachelanthus_korolkowii	Trachelanthus korolkowii		
Plant_Trattinnickia_aspera	Trattinnickia aspera		
Plant_Trema_aspera	Trema aspera		
Plant_Trianthema_turgidifolia	Trianthema turgidifolia		
Plant_Trichilia_reticulata	Trichilia reticulata		
Organism_7945	Trichocereus candicans		
Plant_Trichosanthes_sp.	Trichosanthes sp.		
Plant_Tricostularia_neesii	Tricostularia neesii		
Organism_10445	Trifolium pallidum		
Organism_10446	Trifolium patulum		
Organism_10449	Trifolium phleoides		
Organism_10450	Trifolium pignantii		
Organism_10454	Trifolium saxatile		
Organism_10458	Trifolium tenuifolium		
Organism_11124	Trigonella anguina		
Organism_11126	Trigonella coerulescens		
Plant_Trigonella_cylindracea	Trigonella cylindracea		
Organism_11129	Trigonella maritima		
Plant_Trigonella_occulta	Trigonella occulta		
Organism_53762	Triphasia sarmentosa		
Plant_Trocholejeunea_sandwicensis	Trocholejeunea sandwicensis		
Organism_7655	Tulipa sp.		
Organism_11666	Turbina abutiloides		
Organism_6979	Turbinicarpus alonsoi		
Plant_Turraea_mombassana	Turraea mombassana		
Organism_9055	Tylimanthus urvilleanus		
Organism_53046	Tylophora mollissima		
Organism_23420	Ulex genistoides		
Organism_17886	Ulex micranthus		
Plant_Ulex_sp.	Ulex sp.		
Organism_55483	Umbilicus pendulinus		
Organism_14559	Uncaria attenuata		
Organism_19229	Uncaria ferrea		
Plant_Uncaria_florida	Uncaria florida		
Plant_Unxia_camphorata	Unxia camphorata		
Plant_Uraria_pauciovulata	Uraria pauciovulata		
Plant_Uvaria	Uvaria		
Organism_56328	Uvaria alba		
Organism_7651	Uvaria ovata		
Plant_Uvaria_zeylanica	Uvaria zeylanica		
Plant_Vaccinium_pahalae	Vaccinium pahalae		
Organism_24889	Valeriana condamoana		
Plant_Valeriana_excelsa	Valeriana excelsa		
Organism_54228	Valeriana fasciculata		
Plant_Valeriana_stolonifera	Valeriana stolonifera		
Plant_Vandenboschia_collariata	Vandenboschia collariata		
Organism_45606	Vandopsis lissochiloides		
Plant_Vanilla_spp	Vanilla spp		
Organism_23680	Vanillosmopsis brasiliensis		
Plant_Varronia_leucocephala	Varronia leucocephala		
Plant_Vasconcellea_cauliflora	Vasconcellea cauliflora		
Organism_30149	Velleia discophora		
Organism_15650	Venidium decurrens		
Organism_1229	Verbascum ballii		
Organism_55329	Verbascum dudleyanum		
Plant_Verbascum_letourneuxii	Verbascum letourneuxii		
Organism_24324	Verbascum saccatum		
Plant_Verbascum_schimperianum	Verbascum schimperianum		
Organism_11773	Verbenoxylum reitzii		
Plant_Verbesina_gigantea	Verbesina gigantea		
Organism_47355	Verbesina sphaerocephala		
Plant_Vernonanthura_auriculata	Vernonanthura auriculata		
Plant_Vernonanthura_brasiliana	Vernonanthura brasiliana		
Plant_Vernonella_praemorsa	Vernonella praemorsa		
Organism_19683	Vernonia flexuosa		
Organism_55326	Vernonia jalcana		
Plant_Vernonia_oligocephala	Vernonia oligocephala		
Organism_1614	Vernonia urticifolia		
Organism_15744	Veronica x andersonii Lindl. et Pax		
Plant_Verrucarol_diacetoxyscirpenol	Verrucarol diacetoxyscirpenol		
Plant_Vetiveria_sp.	Vetiveria sp.		
Organism_12072	Vexibia pachycarpa		
Plant_Viburnum_corylifolium	Viburnum corylifolium		
Plant_Viburnum_fragrans	Viburnum fragrans		
Plant_Viburnum_henryi	Viburnum henryi		
Plant_Viburnum_lobophyllum	Viburnum lobophyllum		
Plant_Viburnum_sympodiale	Viburnum sympodiale		
Organism_9578	Vicia angustifolia		
Plant_Vicia_monanthos	Vicia monanthos		
Organism_57714	Vicia variabilis		
Organism_13058	Viguiera gardneri		
Plant_Villanova_titicacensis	Villanova titicacensis		
Plant_Vinca_elegantissima	Vinca elegantissima		
Plant_Vincetoxicum_formosanum	Vincetoxicum formosanum		
Plant_Vincetoxicum_kerrii	Vincetoxicum kerrii		
Plant_Vincetoxicum_shaanxiense	Vincetoxicum shaanxiense		
Plant_Virgilia_spp.	Virgilia spp.		
Organism_55058	Vismia reichardtiana		
Organism_50626	Vladimiria denticulata		
Plant_Voacanga_spp.	Voacanga spp.		
Organism_56953	Vochysia guianensis		
Plant_Vochysia_vismiifolia	Vochysia vismiifolia		
Organism_12764	Wedelia calendulacea		
Plant_Wedelia_foliacea	Wedelia foliacea		
Organism_54481	Wedelia helianthoides		
Plant_Wedelia_riedellii	Wedelia riedellii		
Plant_Wedelia_sp.	Wedelia sp.		
Organism_9957	Wedelia trilobata	Goldcup	Goldcup; Pasmo
Organism_16778	Widdringtonia dracomontana		
Plant_Withania_sp.	Withania sp.		
Plant_Wrightia_sp.	Wrightia sp.		
Plant_Wurfbainia_neoaurantiaca	Wurfbainia neoaurantiaca		
Plant_Wyethia_spp.	Wyethia spp.		
Organism_57359	Xanthium sp.		
Plant_Xerospermum_noronhianum	Xerospermum noronhianum		
Plant_Yucca_sp.	Yucca sp.		
Plant_Zamia_spp.	Zamia spp.		
Plant_Zanthoxylum_austrosinense	Zanthoxylum austrosinense		
Plant_Zanthoxylum_ciliatum	Zanthoxylum ciliatum		
Organism_49590	Zanthoxylum liebmannianum		
Organism_19693	Zanthoxylum naranjillo		
Organism_56998	Zanthoxylum rhetsum		
Organism_11295	Zanthoxylum tessmannii		
Plant_Zelkova_spp	Zelkova spp		
Plant_Zieria_involucrata	Zieria involucrata		
Plant_Zieria_minutiflora	Zieria minutiflora		
Plant_Zieria_robusta	Zieria robusta		
Plant_Zigadenus_sibiricus	Zigadenus sibiricus		
Organism_45405	Ziziphus apetala		
Organism_9412	Zygophyllum gaetulum		
Plant_anisoptera_sp.	anisoptera sp.		
Plant_cedrela_spp.	cedrela spp.		
Organism_51643	croton spp.		
Plant_guatteria_scbmburgkiana	guatteria scbmburgkiana		
Plant_hubertia_sp.	hubertia sp.		
Organism_54828	inula montbretiana		
Plant_japanese_brown_alga	japanese brown alga		
Plant_korean_fermented_soypaste	korean fermented soypaste		
Organism_47046	lepidobotrys staudtii		
Organism_49550	liriosma ovata		
Organism_56179	mallotus oppositifolius		
Organism_55103	melochia odorata		
Plant_narcissus_cv._ice_follies	narcissus cv. ice follies		
Organism_56615	nectandra leucantha		
Organism_54963	ochanostachys amentacea		
Plant_pimelea_sp.	pimelea sp.		
Plant_pygmacopremna_herbacea	pygmacopremna herbacea		
Organism_54708	red ginseng		
Organism_52728	riccardia marginata		
Plant_sarcuajmos_saetavensis	sarcuajmos saetavensis		
Plant_Abelmoschus_spp.	Abelmoschus spp.		
Plant_Abuta_bulata_Moldenke	Abuta bulata Moldenke		
Organism_22299	Abuta bullata		
Plant_Acacia_Victoria	Acacia Victoria		
Organism_22103	Acacia chundra		
Plant_Acacia_desmondii	Acacia desmondii		
Organism_54045	Acacia globulifera		
Plant_Acacia_prismatica	Acacia prismatica		
Plant_Acacia_trachycarpa	Acacia trachycarpa		
Organism_1911	Acanthaceae		
Plant_Acanthophyllum_gypsophiloydes	Acanthophyllum gypsophiloydes		
Plant_Acer_duplicatoserratum	Acer duplicatoserratum		
Plant_Acer_kungshanense	Acer kungshanense		
Plant_Acer_linganense	Acer linganense		
Plant_Acer_olivaceum	Acer olivaceum		
Organism_11607	Acer spp.		
Plant_Acer_tonkinense	Acer tonkinense		
Plant_Achillea_pseudoaleppica	Achillea pseudoaleppica		
Plant_Acidum_thymici	Acidum thymici		
Plant_Acilepidopsis_echitifolia	Acilepidopsis echitifolia		
Plant_Acilepis_saligna	Acilepis saligna		
Plant_Aciphylla_scott-thomsonii	Aciphylla scott-thomsonii		
Organism_29877	Acmena hemilampra		
Plant_Aconitum_anglicum	Aconitum anglicum		
Organism_53973	Aconitum bullatifolium		
Plant_Aconitum_calliantum	Aconitum calliantum		
Plant_Aconitum_fengii	Aconitum fengii		
Plant_Aconitum_liangshanium	Aconitum liangshanium		
Plant_Aconitum_napiforme	Aconitum napiforme		
Plant_Aconitum_pseudohuilense	Aconitum pseudohuilense		
Plant_Aconitum_pseudostapfianum	Aconitum pseudostapfianum		
Organism_13884	Aconitum pulchellum Hand-Mazz		
Organism_19600	Aconitum senanense Nakai		
Organism_8793	Aconitum spicatum		
Organism_19378	Aconitum spp.		
Organism_11009	Aconitum tortuosum		
Plant_Aconitum_tsaii	Aconitum tsaii		
Plant_Aconitum_zigzag	Aconitum zigzag		
Organism_30036	Acradenia		
Plant_Actephila_excelsa	Actephila excelsa		
Organism_22959	Actinidia rubricaulis var.coriacea		
Plant_Actinidia_spp.	Actinidia spp.		
Organism_8827	Actinocheita filicina		
Organism_21177	Actinodaphne speciosa		
Plant_Actinostemma_paniculatum	Actinostemma paniculatum		
Plant_Acystopteris_japonica	Acystopteris japonica		
Plant_Acystopteris_tenuisecta	Acystopteris tenuisecta		
Plant_Adenanthera_macrocarpa	Adenanthera macrocarpa		
Plant_Adenia_gracilis	Adenia gracilis		
Organism_1481	Adenocarpus bracteatus		
Organism_24497	Adenocarpus grandiflorus		
Organism_25197	Adenocarpus intermedius		
Organism_25199	Adenocarpus mannii		
Organism_16917	Adenochlaena siamensis		
Organism_54761	Adenophora stenanthina		
Organism_55179	Adlumia cirrhosa		
Plant_Adonis_spp.	Adonis spp.		
Plant_Aechmea_recurvata	Aechmea recurvata		
Plant_Aechmea_tillandsioides	Aechmea tillandsioides		
Plant_Aechmea_vallerandii	Aechmea vallerandii		
Plant_Aechmea_weibachii_leodiensis	Aechmea weibachii leodiensis		
Organism_57140	Aegiceras majus		
Plant_Aegopodium_sp.	Aegopodium sp.		
Plant_Aegopordon_berarioides	Aegopordon berarioides		
Plant_Aeollanthus_pubescens	Aeollanthus pubescens		
Plant_Aequatorium_verrucosum	Aequatorium verrucosum		
Organism_6270	Aerva persica		
Plant_Aeschynanthus_obconica	Aeschynanthus obconica		
Plant_Aeschynanthus_spp.	Aeschynanthus spp.		
Organism_18116	Aesculus wilsonii		
Organism_6627	Aethionema armenum		
Plant_Aethusa_sp.	Aethusa sp.		
Plant_Aframomum_aulacocarpus	Aframomum aulacocarpus		
Plant_Aframomum_daniellin	Aframomum daniellin		
Plant_Aframomum_escapum	Aframomum escapum		
Plant_Aframomum_exscapum	Aframomum exscapum		
Plant_Aframomum_kayserianum	Aframomum kayserianum		
Plant_Aframomum_polyanthum	Aframomum polyanthum		
Plant_Agathosma_martiana	Agathosma martiana		
Plant_Agave_lechequilla	Agave lechequilla		
Plant_Agave_sp.	Agave sp.		
Organism_7029	Agave stricta		
Organism_16268	Ageratina deltoidea		
Plant_Ageratina_petiolare	Ageratina petiolare		
Organism_16172	Aglaia basiphylla		
Organism_29777	Agonis spathulata		
Plant_Agropyron_sp.	Agropyron sp.		
Plant_Agrostemma_gracilis	Agrostemma gracilis		
Plant_Aiouea_hammeliana	Aiouea hammeliana		
Organism_851	Aiphanes aculeata		
Plant_Ajuga_shikotanensis	Ajuga shikotanensis		
Plant_Ajuga_yezoensis	Ajuga yezoensis		
Organism_23019	Albizia lophantha		
Organism_9240	Albizia pedicellata		
Organism_9241	Albizia splendens		
Plant_Albizzia_inopinata	Albizzia inopinata		
Plant_Alchornea_sp.	Alchornea sp.		
Plant_Aldama_aspilioides	Aldama aspilioides		
Plant_Alectra_arvensis	Alectra arvensis		
Plant_Alepidea	Alepidea		
Plant_Aleuritopteris_agetae	Aleuritopteris agetae		
Organism_23569	Alexa grandiflora		
Organism_24614	Alexa leiopetala		
Plant_Alisma_sp.	Alisma sp.		
Organism_54639	Allemanda neriifolia		
Plant_Aloe_adigratana	Aloe adigratana		
Plant_Aloe_buchlohii	Aloe buchlohii		
Plant_Aloe_divaricata	Aloe divaricata		
Plant_Aloe_dolomitica	Aloe dolomitica		
Plant_Aloe_elegans	Aloe elegans		
Plant_Aloe_forbesii	Aloe forbesii		
Plant_Aloe_hemmingii	Aloe hemmingii		
Plant_Aloe_hendrickxii	Aloe hendrickxii		
Organism_18280	Aloe ibitiensis		
Plant_Aloe_kirkii	Aloe kirkii		
Plant_Aloe_lavranosii	Aloe lavranosii		
Plant_Aloe_macleayi	Aloe macleayi		
Plant_Aloe_massawana	Aloe massawana		
Plant_Aloe_milne-redheadii	Aloe milne-redheadii		
Organism_1195	Aloe percrassa		
Plant_Aloe_rauhii	Aloe rauhii		
Plant_Aloe_retrospiciens	Aloe retrospiciens		
Organism_1603	Aloe scabrifolia		
Plant_Aloe_scobinifolia	Aloe scobinifolia		
Plant_Aloe_scorpioides	Aloe scorpioides		
Plant_Aloe_splendens	Aloe splendens		
Plant_Aloe_suarezensis	Aloe suarezensis		
Plant_Aloe_tomentosa	Aloe tomentosa		
Plant_Aloe_vela	Aloe vela		
Plant_Aloe_volkensii	Aloe volkensii		
Plant_Aloe_wilsonii	Aloe wilsonii		
Plant_Aloe_yavellana	Aloe yavellana		
Plant_Alstroemeria_paupercula	Alstroemeria paupercula		
Plant_Alstroemeria_violacea	Alstroemeria violacea		
Organism_22612	Althaea nudiflora		
Plant_Althaea_sp.	Althaea sp.		
Organism_20493	Alyssum bertolonii		
Organism_20895	Alyssum chondrogynum		
Organism_18293	Alyssum peltarioides		
Plant_Alyssum_perennial	Alyssum perennial		
Organism_18294	Alyssum sibiricum		
Plant_Amaranthus_sp.	Amaranthus sp.	Pigweed	Pigweed
Plant_Ambrosia_Ambrosioids	Ambrosia Ambrosioids		
Organism_3637	Ambrosia camphorata		
Plant_Ambrosia_spp.	Ambrosia spp.		
Organism_20841	Ammodendron bifolium		
Organism_18342	Ammopiptanthus nanus		
Organism_52726	Amomum giganteum		
Organism_55710	Amomum micranthum		
Plant_Amomum_pavieanum	Amomum pavieanum		
Plant_Amomyrtus_meli	Amomyrtus meli		
Plant_Amorphophallus_coaetaneus	Amorphophallus coaetaneus		
Plant_Amorphophallus_haematospadix	Amorphophallus haematospadix		
Plant_Amorphophallus_margaritifer	Amorphophallus margaritifer		
Plant_Amorphophallus_maximus	Amorphophallus maximus		
Plant_Amorphophallus_prainii	Amorphophallus prainii		
Plant_Amorphophallus_sagittarius	Amorphophallus sagittarius		
Organism_56441	Ampelopsis hederacea		
Plant_Anabasis_setifera	Anabasis setifera		
Plant_Anacolia_webbii	Anacolia webbii		
Plant_Anacyclus_spp.	Anacyclus spp.		
Organism_25419	Anadyomene stellata		
Plant_Anamirta_sp.	Anamirta sp.		
Organism_18597	Anchomanes abbreviatus		
Plant_Ancistrocladus_guineaensis	Ancistrocladus guineaensis		
Plant_Andira_paruiflora	Andira paruiflora		
Plant_Andrachne	Andrachne		
Organism_3619	Androcymbium capense		
Organism_5866	Androcymbium eucomoides		
Organism_5869	Androcymbium longipes Bak.		
Organism_55927	Andropogon odoratus		
Organism_25018	Andropogon spp.		
Plant_Androsiphonia_adenostegia	Androsiphonia adenostegia		
Organism_55465	Andryala cedretorum		
Organism_31848	Anemone baldensis L.		
Organism_9922	Anemone hepatica		
Plant_Anerincleistus_grandiflorus	Anerincleistus grandiflorus		
Plant_Anerincleistus_pauciflorus	Anerincleistus pauciflorus		
Plant_Anerincleistus_purpureus	Anerincleistus purpureus		
Organism_56575	Angelica brevicaulis		
Plant_Angelica_tatianae	Angelica tatianae		
Plant_Angelica_ternata	Angelica ternata		
Plant_Angiopteris_hypoleuca	Angiopteris hypoleuca		
Plant_Angiopteris_pruinosa	Angiopteris pruinosa		
Organism_7572	Angophora cordifolia		
Organism_35363	Angostura paniculata		
Plant_Angylocalyx_spp.	Angylocalyx spp.		
Plant_Aniba_coto	Aniba coto		
Plant_Anisomeria_coriacea	Anisomeria coriacea		
Plant_Anisotome_flexuosa	Anisotome flexuosa		
Organism_25904	Annona tomentosa		
Plant_Anthemis_brachycentra	Anthemis brachycentra		
Plant_Anthemis_segetalis	Anthemis segetalis		
Organism_17012	Anthemis wiedemanniana		
