# sources (priority): gbif,ncbi
# gbif: https://api.gbif.org/v1 (species/match + vernacularNames); langs=eng
# ncbi: NCBI Taxonomy taxdump (https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdmp.zip)
# retrieved: 2026-08-18
organism_id	scientific_name	chosen_source	display_common_name	gbif_accepted_name	gbif_usageKey	gbif_rank	gbif_matchType	ncbi_taxid	all_common_names
Organism_6632	Brassica napus var. napobrassica	gbif	Swede	Brassica napus var. napobrassica (L.) Rchb.	6306660	VARIETY	EXACT	3709	gbif:eng:Swede; ncbi:-:rutabaga; ncbi:-:Swedish turnip
Organism_26682	Brassica napus var. purple top	ncbi	oilseed rape	Brassica napus L.	3042636	SPECIES	HIGHERRANK	3708	ncbi:-:oilseed rape; ncbi:-:rape; ncbi:-:rapeseeds
Organism_19004	Brassica napus var. rapifera	gbif	Swede	Brassica napus var. rapifera Metzg.	6306659	VARIETY	EXACT	3709	gbif:eng:Swede; ncbi:-:rutabaga; ncbi:-:Swedish turnip
Organism_31873	Brassica nigra (L.) W. D. J. Koch	gbif	Black Mustard	Brassica nigra (L.) W.D.J.Koch	3042658	SPECIES	EXACT	3710	gbif:eng:Black Mustard; gbif:eng:Black Mustard; gbif:eng:Black mustard; gbif:eng:Black mustard; gbif:eng:black mustard; gbif:eng:black mustard; gbif:eng:black mustard; gbif:eng:black-mustard; gbif:eng:Black Mustard; gbif:eng:Mustard; gbif:eng:black mustard; gbif:eng:mustard; ncbi:-:black mustard
Organism_12302	Brassica oleracea L. var. botrytis subvar. Cauliflora DC	gbif	Wild Cabbage	Brassica oleracea L.	3042845	SPECIES	EXACT	3712	gbif:eng:Cabbage; gbif:eng:Cabbage; gbif:eng:Cabbage; gbif:eng:Chou Mollier; gbif:eng:Haria; gbif:eng:Kale; gbif:eng:Kohlrabi; gbif:eng:Marrow Stem Kale; gbif:eng:Niko; gbif:eng:Puka; gbif:eng:Rearea; gbif:eng:Red Kale; gbif:eng:Romanesco broccoli; gbif:eng:Wild Cabbage; gbif:eng:black cabbage; gbif:eng:borecole; gbif:eng:broccoli; gbif:eng:brussels sprouts; gbif:eng:cabbage; gbif:eng:cabbage; gbif:eng:cabbage; gbif:eng:cauliflower; gbif:eng:collard greens; gbif:eng:kale; gbif:eng:kale; gbif:eng:wild cabbage; gbif:eng:wild cabbage; gbif:eng:wild mustard; gbif:eng:Wild Cabbage; gbif:eng:Wild Cabbage; gbif:eng:cabbage; gbif:eng:Cabbage; gbif:eng:Cabbage; gbif:eng:Cabbage; gbif:eng:Cabbage; gbif:eng:kale; gbif:eng:wild cabbage; ncbi:-:wild cabbage
Organism_20238	Brassica oleracea L.var.Botrytis	gbif	Wild Cabbage	Brassica oleracea L.	3042845	SPECIES	EXACT	3712	gbif:eng:Cabbage; gbif:eng:Cabbage; gbif:eng:Cabbage; gbif:eng:Chou Mollier; gbif:eng:Haria; gbif:eng:Kale; gbif:eng:Kohlrabi; gbif:eng:Marrow Stem Kale; gbif:eng:Niko; gbif:eng:Puka; gbif:eng:Rearea; gbif:eng:Red Kale; gbif:eng:Romanesco broccoli; gbif:eng:Wild Cabbage; gbif:eng:black cabbage; gbif:eng:borecole; gbif:eng:broccoli; gbif:eng:brussels sprouts; gbif:eng:cabbage; gbif:eng:cabbage; gbif:eng:cabbage; gbif:eng:cauliflower; gbif:eng:collard greens; gbif:eng:kale; gbif:eng:kale; gbif:eng:wild cabbage; gbif:eng:wild cabbage; gbif:eng:wild mustard; gbif:eng:Wild Cabbage; gbif:eng:Wild Cabbage; gbif:eng:cabbage; gbif:eng:Cabbage; gbif:eng:Cabbage; gbif:eng:Cabbage; gbif:eng:Cabbage; gbif:eng:kale; gbif:eng:wild cabbage; ncbi:-:wild cabbage
Organism_25726	Brassica oleracea botrytis	gbif	Broccoli	Brassica oleracea var. botrytis L.	3042854	VARIETY	EXACT	3712	gbif:eng:Broccoli; gbif:eng:Cape-broccoli; gbif:eng:Cauliflower; gbif:eng:Romanesco; gbif:eng:broccoflower; gbif:eng:broccoli; gbif:eng:cape-broccoli; gbif:eng:cape-broccoli; gbif:eng:cauliflower; gbif:eng:cauliflower; gbif:eng:cauliflower; gbif:eng:ghost broccoli; gbif:eng:Cauliflower; ncbi:-:wild cabbage
Organism_24583	Brassica oleracea capitata	ncbi	wild cabbage	Brassica oleracea subsp. capitata L.	10961835	SUBSPECIES	EXACT	3712	ncbi:-:wild cabbage
Organism_4058	Brassica oleracea var. botrytis	gbif	Broccoli	Brassica oleracea var. botrytis L.	3042854	VARIETY	EXACT	3715	gbif:eng:Broccoli; gbif:eng:Cape-broccoli; gbif:eng:Cauliflower; gbif:eng:Romanesco; gbif:eng:broccoflower; gbif:eng:broccoli; gbif:eng:cape-broccoli; gbif:eng:cape-broccoli; gbif:eng:cauliflower; gbif:eng:cauliflower; gbif:eng:cauliflower; gbif:eng:ghost broccoli; gbif:eng:Cauliflower; ncbi:-:cauliflower
Organism_8726	Brassica oleracea var. capitata	gbif	Shetland cabbage	Brassica oleracea var. capitata L.	3042846	VARIETY	EXACT	3716	gbif:eng:Shetland cabbage; gbif:eng:Shetland cabbage; gbif:eng:cabbage; gbif:eng:cabbage; gbif:eng:cabbage; gbif:eng:red cabbage; gbif:eng:red cabbage; gbif:eng:white cabbage; gbif:eng:white cabbage; ncbi:-:cabbage
Organism_12303	Brassica oleracea var. gemmifera	gbif	Brussels sprouts	Brassica oleracea var. gemmifera DC.	3042861	VARIETY	EXACT	178616	gbif:eng:Brussels sprouts; gbif:eng:brussels sprouts; gbif:eng:Brussels-Sprout; ncbi:-:Brussels sprouts
Organism_4060	Brassica oleracea var. gongylodes	gbif	Kohl-Rabi	Brassica oleracea var. gongylodes L.	3042850	VARIETY	EXACT	109379	gbif:eng:Kohl-Rabi; gbif:eng:cabbage turnip; gbif:eng:cabbage turnip; gbif:eng:cabbage-turnip; gbif:eng:cabbage-turnip; gbif:eng:kohlrabi; gbif:eng:kohlrabi; gbif:eng:kohlrabi; gbif:eng:kohlrabi; gbif:eng:stem turnip; gbif:eng:stem turnip; gbif:eng:turnip cabbage; gbif:eng:turnip cabbage; gbif:eng:turnip kale; gbif:eng:turnip kale; gbif:eng:Kohl-Rabi; ncbi:-:kohlrabi
Organism_21948	Brassica oleracea var. napobrassica	none		Brassica oleracea var. napobrassica L.	3042640	VARIETY	EXACT	1652991	
Organism_6751	Brassica oleracea var.botrytis	gbif	Broccoli	Brassica oleracea var. botrytis L.	3042854	VARIETY	EXACT	3712	gbif:eng:Broccoli; gbif:eng:Cape-broccoli; gbif:eng:Cauliflower; gbif:eng:Romanesco; gbif:eng:broccoflower; gbif:eng:broccoli; gbif:eng:cape-broccoli; gbif:eng:cape-broccoli; gbif:eng:cauliflower; gbif:eng:cauliflower; gbif:eng:cauliflower; gbif:eng:ghost broccoli; gbif:eng:Cauliflower; ncbi:-:wild cabbage
Organism_23511	Brassica oleracea var.capitata	gbif	Shetland cabbage	Brassica oleracea var. capitata L.	3042846	VARIETY	EXACT	3712	gbif:eng:Shetland cabbage; gbif:eng:Shetland cabbage; gbif:eng:cabbage; gbif:eng:cabbage; gbif:eng:cabbage; gbif:eng:red cabbage; gbif:eng:red cabbage; gbif:eng:white cabbage; gbif:eng:white cabbage; ncbi:-:wild cabbage
Organism_24600	Brassica oleracea var.gemmintera	gbif	Brussels sprouts	Brassica oleracea var. gemmifera DC.	3042861	VARIETY	FUZZY	3712	gbif:eng:Brussels sprouts; gbif:eng:brussels sprouts; gbif:eng:Brussels-Sprout; ncbi:-:wild cabbage
Organism_13000	Brassica rapa L.	gbif	Turnip	Brassica rapa L.	7903057	SPECIES	EXACT	3711	gbif:eng:Bargeman's Cabbage; gbif:eng:Bird's Rape; gbif:eng:Bird's Rape; gbif:eng:Birdsrape Mustard; gbif:eng:Birdsrape Mustard; gbif:eng:Bok choy; gbif:eng:Braze; gbif:eng:Colbaga; gbif:eng:Colbaga; gbif:eng:Field Mustard; gbif:eng:Field Mustard; gbif:eng:Field mustard; gbif:eng:Field mustard; gbif:eng:Field mustard; gbif:eng:Horuhoru; gbif:eng:Keha; gbif:eng:Korau; gbif:eng:Kotami; gbif:eng:Mustard Spinach; gbif:eng:Pohata; gbif:eng:Pora; gbif:eng:Powhata; gbif:eng:Rape; gbif:eng:Rape; gbif:eng:Rape; gbif:eng:Rape; gbif:eng:Rape Mustard; gbif:eng:Rape Mustard; gbif:eng:Rearea; gbif:eng:Ruruhau; gbif:eng:Rutabaga; gbif:eng:Tah Tsai; gbif:eng:Tairua; gbif:eng:Taumairangi; gbif:eng:Turnip; gbif:eng:Turnip; gbif:eng:Turnip; gbif:eng:Turnip; gbif:eng:Turnip Rape; gbif:eng:Turnip Rape; gbif:eng:Tyfon; gbif:eng:Tyfon; gbif:eng:Wild Mustard; gbif:eng:Wild Mustard; gbif:eng:Wild Rape; gbif:eng:Wild Rutabaga; gbif:eng:Wild Rutabaga; gbif:eng:Wild Turnip; gbif:eng:Wild Turnip; gbif:eng:bird rape; gbif:eng:bird's rape; gbif:eng:bird's rape; gbif:eng:birdsrape mustard; gbif:eng:colbaga; gbif:eng:colbaga; gbif:eng:field mustard; gbif:eng:field mustard; gbif:eng:rape; gbif:eng:rape mustard; gbif:eng:rape mustard; gbif:eng:turnip; gbif:eng:turnip rape; gbif:eng:tyfon; gbif:eng:tyfon; gbif:eng:wild mustard; gbif:eng:wild mustard; gbif:eng:wild rutabaga; gbif:eng:wild turnip; gbif:eng:wild turnip; gbif:eng:Turnip; gbif:eng:field mustard; gbif:eng:Bargeman's Cabbage; gbif:eng:Bargeman's Cabbage; gbif:eng:Bargeman's Cabbage; gbif:eng:bird's rape; gbif:eng:rape mustard; gbif:eng:wild mustard; gbif:eng:wild turnip; ncbi:-:field mustard
Organism_46651	Brassica rapa subsp. chinensis	gbif	Bok choi	Brassica rapa subsp. chinensis (L.) Hanelt	3042702	SUBSPECIES	EXACT	93385	gbif:eng:Bok choi; gbif:eng:Chinese cabbage; gbif:eng:Chinese cabbage; gbif:eng:Chinese mustard; gbif:eng:Chinese mustard; gbif:eng:Chinese white cabbage; gbif:eng:Chinese white cabbage; gbif:eng:bok-choy; gbif:eng:bok-choy; gbif:eng:celery cabbage; gbif:eng:celery cabbage; gbif:eng:celery mustard; gbif:eng:celery mustard; gbif:eng:chinese-white-cabbage; gbif:eng:mustard cabbage; gbif:eng:mustard cabbage; gbif:eng:pak-choi; gbif:eng:pak-choi; gbif:eng:white celery mustard; gbif:eng:white celery mustard; ncbi:-:bok-choy
Organism_48162	Brassica rapa subsp. pekinensis	gbif	Chinese cabbage	Brassica rapa subsp. pekinensis (Lour.) Hanelt	3042735	SUBSPECIES	EXACT	51351	gbif:eng:Chinese cabbage; gbif:eng:Chinese cabbage; gbif:eng:Peking cabbage; gbif:eng:Peking cabbage; gbif:eng:Shantung cabbage; gbif:eng:Shantung cabbage; gbif:eng:celery cabbage; gbif:eng:celery cabbage; gbif:eng:napa cabbage; gbif:eng:napa cabbage; gbif:eng:nappa cabbage; gbif:eng:nappa cabbage; gbif:eng:pe-tsai; gbif:eng:pe-tsai; ncbi:-:bai cai; ncbi:-:celery cabbage; ncbi:-:Chinese cabbage; ncbi:-:pe-tsai
Organism_7148	Broussonetia kazinoki SIEB.	gbif	Hanji	Broussonetia × kazinoki Siebold	6358484	SPECIES	EXACT	66380	gbif:eng:Hanji; gbif:eng:Hybrid Paper Mulberry; ncbi:-:kozo
Organism_2669	Brucea amarissima (Lour.) Desv.ex B.A.Gomes	none		Brucea amarissima (Lour.) Desv. ex Gomes	8260955	SPECIES	EXACT	43722	
Organism_14005	Brucea mollis var. tonkinensis	none		Brucea mollis var. tonkinensis Lecomte	7408126	VARIETY	EXACT	3764210	
Organism_16194	Bruguiera exaristata Ding Hou	gbif	rib fruited orange mangrove	Bruguiera exaristata Ding Hou	5602654	SPECIES	EXACT	106617	gbif:eng:rib fruited orange mangrove; gbif:eng:rib-fruited orange mangrove
Organism_9855	Bruguiera gymnorhiza L.	gbif	Oriental Mangrove	Bruguiera gymnorhiza (L.) Lam.	7583876	SPECIES	EXACT	39984	gbif:eng:Oriental Mangrove; gbif:eng:Oriental Mangrove; ncbi:-:Burma mangrove
Organism_20418	Bruguiera sexangula	gbif	Oriental mangrove	Bruguiera sexangula (Lour.) Poir.	6370882	SPECIES	EXACT	98584	gbif:eng:Oriental mangrove; gbif:eng:Oriental mangrove; gbif:eng:upriver orange mangrove
Organism_16195	Bruguiera sexangula (Lour.) poir.	gbif	Oriental mangrove	Bruguiera sexangula (Lour.) Poir.	6370882	SPECIES	EXACT	98584	gbif:eng:Oriental mangrove; gbif:eng:Oriental mangrove; gbif:eng:upriver orange mangrove
Organism_8693	Bruguiera sexangula var.rhynchopetala	none		Bruguiera sexangula var. rhynchopetala W.C.Ko	5602640	VARIETY	EXACT	98584	
Organism_20821	Brunfelsia grandiflora	gbif	largeflower brunfelsia	Brunfelsia grandiflora D.Don	2932917	SPECIES	EXACT	1035550	gbif:eng:largeflower brunfelsia
Organism_32025	Brunfelsia grandiflora D. Don	gbif	largeflower brunfelsia	Brunfelsia grandiflora D.Don	2932917	SPECIES	EXACT	1035550	gbif:eng:largeflower brunfelsia
Organism_31637	Bryonia alba L.	gbif	Eastern White-bryony	Bryonia alba L.	2874497	SPECIES	EXACT	243967	gbif:eng:Eastern White-bryony; gbif:eng:European white bryony; gbif:eng:European white bryony; gbif:eng:White Bryony; gbif:eng:White bryony; gbif:eng:white bryony; gbif:eng:white bryony; gbif:eng:white bryony
Organism_3222	Bryonia dioica	gbif	White Bryony	Bryonia dioica Jacq.	6422396	SPECIES	EXACT	3652	gbif:eng:Cretan bryonia; gbif:eng:Cretan bryony; gbif:eng:Cretan bryony; gbif:eng:White Bryony; gbif:eng:White Bryony; gbif:eng:red bryonia; gbif:eng:red bryony; gbif:eng:red bryony; gbif:eng:red bryony; gbif:eng:white bryony; gbif:eng:white bryony; gbif:eng:wild hop; gbif:eng:wild hop; gbif:eng:wild hop; gbif:eng:White Bryony; gbif:eng:red bryonia; gbif:eng:Cretan bryonia; gbif:eng:wild hop; ncbi:-:red bryony
Organism_14916	Buddleja globosa Lam.	gbif	Orange-ball-tree	Buddleja globosa Hope	6387494	SPECIES	EXACT	168495	gbif:eng:Orange-Ball-Tree; gbif:eng:Orange-ball tree; gbif:eng:Orange-ball-tree; gbif:eng:Orange-ball-tree; gbif:eng:orange ball buddleia; gbif:eng:orange-ball-tree; gbif:eng:orange-ball-tree; gbif:eng:Orange-ball-tree; gbif:eng:Orange-Ball-Tree
Organism_4748	Buddleja japonica Hemsl.	none		Buddleja japonica Hemsl.	4055769	SPECIES	EXACT	2029625	
Organism_23045	Buddleja madagascariensis Lam.	gbif	Madagascar Buddleia	Buddleja madagascariensis Lam.	3173340	SPECIES	EXACT	168508	gbif:eng:Madagascar Buddleia; gbif:eng:Madagascar Sagewood; gbif:eng:Smokebush; gbif:eng:Smokebush; gbif:eng:Smokebush; gbif:eng:smokebush; gbif:eng:Madagascar buddleia
Organism_16208	Buddleja officinalis Maxim.	gbif	Pole butterflybush	Buddleja officinalis Maxim.	3173336	SPECIES	EXACT	714454	gbif:eng:Pole butterflybush; gbif:eng:pole butterflybush
Organism_53807	Bulbophyllum rigidum	none		Bulbophyllum rigidum King & Pantl.	2843802	SPECIES	EXACT	3765683	
Organism_19801	Bunias orientalis	gbif	Turkish rocket	Bunias orientalis L.	3050364	SPECIES	EXACT	358661	gbif:eng:Turkish rocket; gbif:eng:Turkish rocket; gbif:eng:Turkish warty-cabbage; gbif:eng:Turkish wartycabbage; gbif:eng:Turkish wartycabbage; gbif:eng:Turkish wartycabbage; gbif:eng:Warty Cabbage; gbif:eng:Warty Cabbage; gbif:eng:Warty-cabbage; gbif:eng:Warty-cabbage; gbif:eng:hill mustard; gbif:eng:hill mustard; gbif:eng:warty cabbage; gbif:eng:warty-cabbage; gbif:eng:Turkish rocket; gbif:eng:Warty-cabbage; gbif:eng:Turkish warty-cabbage; gbif:eng:Warty Cabbage; ncbi:-:Turkish rocket
Organism_7483	Bupleurum falcatum L.	gbif	Sickle-leaved Hare's-ear	Bupleurum falcatum L.	6027105	SPECIES	EXACT	46367	gbif:eng:Sickle-Leaved Hare's-Ear; gbif:eng:Sickle-leaved Hare's-ear; gbif:eng:Sickle-leaved Hare's-ear; gbif:eng:sickle-leaf hare's-ear; gbif:eng:sickle-leaf hare's-ear; gbif:eng:Sickle-leaved Hare's-ear; gbif:eng:Sickle-Leaved Hare's-Ear; gbif:eng:Sickle-leaved hare's-ear
Organism_22082	Bupleurum marginatum	none		Bupleurum marginatum Wall. ex DC.	6027033	SPECIES	EXACT	359514	
Organism_55830	Bupleurum marginatum var. stenophyllum	none		Bupleurum marginatum var. stenophyllum (H.Wolff) R.H.Shan & Y.Li	3637743	VARIETY	EXACT	359515	
Organism_2470	Bupleurum rigidum L.	gbif	Stiff-leaved Hare's Ear	Bupleurum rigidum L.	6026935	SPECIES	EXACT	199748	gbif:eng:Stiff-leaved Hare's Ear
Organism_9082	Bupleurum rotundifolium	gbif	Round-leaved Thoroughwax	Bupleurum rotundifolium L.	3034554	SPECIES	EXACT	90446	gbif:eng:Hare's Ear; gbif:eng:Hare's ear; gbif:eng:Thoroughwax; gbif:eng:Thorow-Wax; gbif:eng:Thorow-wax; gbif:eng:Thorow-wax; gbif:eng:Thorow-wax; gbif:eng:Throw-wax; gbif:eng:hare's ear; gbif:eng:hare's ear; gbif:eng:hare's-ear; gbif:eng:hare's-ear; gbif:eng:round-leaved thoroughwax; gbif:eng:thoroughwax; gbif:eng:thoroughwax; gbif:eng:thorow-wax; gbif:eng:throw-wax; gbif:eng:throw-wax; gbif:eng:Round-leaved Thoroughwax; gbif:eng:Thorow-wax; gbif:eng:round-leaved thoroughwax; gbif:eng:Thorow-Wax; gbif:eng:hare's ear
Organism_22084	Bupleurum smithii var.parvifolium	none		Bupleurum smithii var. parvifolium R.H.Shan & Y.Li	3636248	VARIETY	EXACT	359522	
Organism_2107	Buxus longifolia Boiss	none		Buxus longifolia Boiss.	3988147	SPECIES	EXACT	4001	
Organism_24832	Buxus malayana	none		Buxus malayana Ridl.	3988083	SPECIES	EXACT	3766324	
Organism_4295	Buxus microphylla Sieb.et Zucc.	gbif	Japanese Box	Buxus microphylla Siebold & Zucc.	2984672	SPECIES	EXACT	153571	gbif:eng:Japanese Box; gbif:eng:Littleleaf box, Japanese box; gbif:eng:Littleleaf boxwood; gbif:eng:Small-leaved Box; gbif:eng:littleleaf boxwood; gbif:eng:littleleaf boxwood; gbif:eng:littleleaf boxwood
Organism_4297	Buxus microphylla Sieb.et Zucc.var.suffruticosa Mak.	none		Buxus microphylla Siebold & Zucc.	2984672	SPECIES	HIGHERRANK	153571	
Organism_22310	Buxus microphylla var.sinica	none		Buxus microphylla var. sinica Rehder & E.H.Wilson	6550581	VARIETY	EXACT	153571	
Organism_5091	Buxus sempervirens L.	gbif	Box	Buxus sempervirens L.	2984671	SPECIES	EXACT	4002	gbif:eng:Box; gbif:eng:Box; gbif:eng:Caucasian boxwood; gbif:eng:Caucasian boxwood; gbif:eng:Common box; gbif:eng:European box; gbif:eng:European box; gbif:eng:French boxwood; gbif:eng:French boxwood; gbif:eng:Persian boxwood; gbif:eng:Persian boxwood; gbif:eng:Turkish boxwood; gbif:eng:Turkish boxwood; gbif:eng:box; gbif:eng:boxtree; gbif:eng:boxtree; gbif:eng:boxwood; gbif:eng:boxwood; gbif:eng:boxwoodtree; gbif:eng:boxwoodtree; gbif:eng:common box; gbif:eng:common box; gbif:eng:common box; gbif:eng:common boxwood; gbif:eng:common boxwood; gbif:eng:Box; gbif:eng:Box
Organism_10057	Cabucala erythrocarpa var.erythrocarpa	none		Cabucala erythrocarpa (Vatke) Markgr.	7317377	SPECIES	HIGHERRANK	396308	
Organism_14663	Cacalia hastata	none		Cacalia hastata L.	5386193	SPECIES	EXACT	1500521	
Organism_12760	Cacalia hastata L.	none		Cacalia hastata L.	5386193	SPECIES	EXACT	1500521	
Organism_22989	Caesalpinia crista L.	gbif	Gray Nicker	Caesalpinia crista L.	8179846	SPECIES	EXACT	509004	gbif:eng:Gray Nicker; gbif:eng:Gray nicker; gbif:eng:Gray nicker; gbif:eng:gray nicker
Organism_57460	Caesalpinia echinata	gbif	Brazilwood	Caesalpinia echinata Lam.	2958549	SPECIES	EXACT	372551	gbif:eng:Brazilwood; gbif:eng:Brazilwood; gbif:eng:Pernambuco-wood; gbif:eng:brazilwood; gbif:eng:peachwood; gbif:eng:pernambuco-wood; ncbi:-:brazilwood; ncbi:-:Pernambuco wood
Organism_7571	Caesalpinia minax Hence	none		Caesalpinia minax Hance	2958556	SPECIES	EXACT	857496	
Organism_5727	Caesalpinia sappan	gbif	Indian redwood	Caesalpinia sappan L.	2958870	SPECIES	EXACT	483143	gbif:eng:Indian redwood; gbif:eng:sappanwood; gbif:eng:sappanwood; ncbi:-:Indian redwood; ncbi:-:sappanwood
Organism_3034	Caesalpinia sappan Linn.	gbif	Indian redwood	Caesalpinia sappan L.	2958870	SPECIES	EXACT	483143	gbif:eng:Indian redwood; gbif:eng:sappanwood; gbif:eng:sappanwood; ncbi:-:Indian redwood; ncbi:-:sappanwood
Organism_10509	Calamintha nepeta subsp.glandulosa.	gbif	lesser calamint	Calamintha nepeta subsp. glandulosa (Req.) P.W.Ball	5610338	SUBSPECIES	EXACT	306383	gbif:eng:lesser calamint
Organism_7714	Calanthe discolor Lindl	gbif	Common calanthe	Calanthe discolor Lindl.	2795312	SPECIES	EXACT	673185	gbif:eng:Common calanthe; gbif:eng:ebine; gbif:eng:two-coloured calanthe
Organism_19714	Calendula officinalis L.	gbif	Pot Marigold	Calendula officinalis L.	5391480	SPECIES	EXACT	41496	gbif:eng:Calendula; gbif:eng:Garden-marigold; gbif:eng:Marigold; gbif:eng:Pot Marigold; gbif:eng:Pot Marigold; gbif:eng:Pot Marigold; gbif:eng:Pot marigold; gbif:eng:Pot marigold; gbif:eng:Ruddles; gbif:eng:Scotch marigold; gbif:eng:Scotch-marigold; gbif:eng:Scotch-marigold; gbif:eng:Scotch-marigold; gbif:eng:Scotch-marigold; gbif:eng:Scottish-marigold; gbif:eng:Scottish-marigold; gbif:eng:Scottish-marigold; gbif:eng:calendula; gbif:eng:calendula; gbif:eng:calendula; gbif:eng:garden marigold; gbif:eng:garden-marigold; gbif:eng:garden-marigold; gbif:eng:marigold; gbif:eng:marigold; gbif:eng:pot marigold; gbif:eng:pot marigold; gbif:eng:pot-marigold; gbif:eng:pot-marigold; gbif:eng:ruddles; gbif:eng:ruddles; gbif:eng:Pot Marigold; gbif:eng:pot marigold; gbif:eng:Common Pot Marigold; gbif:eng:English Marigold; gbif:eng:Garden Marigold; gbif:eng:Garden-pot Marigold; gbif:eng:Marigold; gbif:eng:Pot Marigold; gbif:eng:Pot marigold; gbif:eng:Scotch marigold; gbif:eng:garden marigold; ncbi:-:common marigold; ncbi:-:pot marigold
Organism_19665	Callicarpa japonica Thunb.var.luxurians Rehd.	gbif	Robust beautyberry	Callicarpa japonica var. luxurians Rehder	5928988	VARIETY	EXACT	105891	gbif:eng:Robust beautyberry
Organism_30428	Callistemon pinifolius	gbif	pine-leaf bottlebrush	Callistemon pinifolius (J.C.Wendl.) Sweet	3173403	SPECIES	EXACT	73829	gbif:eng:pine-leaf bottlebrush
Organism_15612	Callistemon salignus var.viridiflorus	none		Callistemon salignus var. viridiflorus (Sieber ex Sims) F.Muell.	3173439	VARIETY	EXACT	73735	
Organism_49655	Calocedrus macrolepis	gbif	Chinese Incense-cedar	Calocedrus macrolepis Kurz	2683942	SPECIES	EXACT	103965	gbif:eng:Chinese Incense-cedar; gbif:eng:Chinese Incense‒cedar; gbif:eng:Chinese incense-cedar; gbif:eng:Chinese Incense-cedar
Organism_2097	Calocedrus macrolepis var.formosana	none		Calocedrus macrolepis var. formosana (Florin) W.C.Cheng & L.K.Fu	2683948	VARIETY	EXACT	103965	
Organism_7383	Calophyllum inophyllum L.	gbif	Tamanu	Calophyllum inophyllum L.	9531830	SPECIES	EXACT	158927	gbif:eng:Alexandrian Laurel; gbif:eng:Alexandrian Laurel; gbif:eng:Alexandrian laurel; gbif:eng:Alexandrian laurel; gbif:eng:Alexandrian-laurel; gbif:eng:Alexandrian-laurel; gbif:eng:Beach Calophyllum; gbif:eng:Beautyleaf; gbif:eng:Borneo Mahogany; gbif:eng:Borneo-mahogany; gbif:eng:Borneo-mahogany; gbif:eng:Indian doomba oiltree; gbif:eng:Indian doomba oiltree; gbif:eng:Indian-laurel; gbif:eng:Indian-laurel; gbif:eng:Mastwood; gbif:eng:balltree; gbif:eng:balltree; gbif:eng:beach calophyllum; gbif:eng:beach touriga; gbif:eng:beach touriga; gbif:eng:beautyleaf; gbif:eng:laurelwood; gbif:eng:laurelwood; gbif:eng:mastwood; gbif:eng:satin touriga; gbif:eng:satin touriga; gbif:eng:tacamahac-tree; gbif:eng:tacamahac-tree; gbif:eng:Tamanu; gbif:eng:Alexandrian Laurel; gbif:eng:Beach Calophyllum; gbif:eng:Beautyleaf; gbif:eng:Borneo Mahogany; gbif:eng:Mastwood; gbif:eng:kamani
Organism_18416	Calophyllum lanigerum var. austrocoriaceum	none		Calophyllum lanigerum var. austrocoriaceum (Whitmore) P.F.Stevens	8385553	VARIETY	EXACT	999558	
Organism_23153	Calophyllum teysmannii Miq.var.inophyllide	none		Calophyllum teysmannii var. inophylloide (King) P.F.Stevens	7844920	VARIETY	FUZZY	667334	
Organism_10791	Calophyllum teysmannii var.inophylloide	none		Calophyllum teysmannii var. inophylloide (King) P.F.Stevens	7844920	VARIETY	EXACT	667334	
Organism_7289	Calpurnia aurea subsp. aurea	gbif	Calpurnia	Calpurnia aurea subsp. aurea	7224583	SUBSPECIES	EXACT	53848	gbif:eng:Calpurnia; gbif:eng:Cape Golden-Pea; gbif:eng:Cape Laburnum; gbif:eng:Cape-Laburnum; gbif:eng:Common Calpurnia; gbif:eng:East African Laburnum; gbif:eng:East African-laburnum; gbif:eng:East African-laburnum; gbif:eng:Golden-Pea; gbif:eng:Natal Laburnum; gbif:eng:Natal-laburnum; gbif:eng:Natal-laburnum; gbif:eng:Showy Calpurnia; gbif:eng:Wild Laburnum; gbif:eng:Wild-Laburnum
